Score,a_act,d_act,K_n,n,a_x,d_x,m,K_S,K_a,k1,k2,k4,k3,XbsT,sT
8.36722791557213,0.12578616901347944,0.003348740093594177,1.7120396960614996,9.967317867015161,9.599598317942483,0.015745243096088594,3.7104165273860708,8.459336042918489,11.49440196074671,0.0004372722040943131,0.6025036584526318,0.13100353194161088,9.828361047543204,100.00214346678858,58.886676248743875
8.455498916973491,4.489902600416367,0.015102696374092173,1.1391243280746424,8.20098552919266,5.832603055349423,0.011879288118720417,3.6594861752876673,8.280544792758947,67.69643350494655,0.004905094004482579,3.5403484282308457,1.4982827711188709,9.91999677755689,100.0166726701384,51.366920721660556
8.779362752247529,0.4312574223537805,0.007110305321495125,1.02335710068014,5.4958969469853365,7.410035220868553,0.005344052159224651,5.236092667582331,18.222785834041414,4.841052788288999,0.005168438763114545,7.611748661616579,0.4796916777776091,9.517740895170345,100.07320823616804,96.67516753969993
8.810326201723148,0.3548534869529348,0.008492972949691775,2.470365737078171,9.987498084580444,9.229781688526204,0.03038463142120676,2.6686877702673932,7.518769099997701,15.855327536234748,0.002374160432066895,6.362601050609525,0.1048826022835236,9.457537341068981,132.91724819910195,102.46631468161291
8.822110598091365,1.4718066322069185,3.5713527461823,1773.9344823179956,1.9571586236698266,5.624372734966192,0.024797229621673883,2.7961201264112194,1811.887197854906,5.65579956860883,0.00080391162712699,0.36852498822830765,0.15295718939647848,8.50680504609185,100.03287049004508,29632.966073570125
8.920626365735838,78.37099068627637,1.16055052220044,42.6487201869415,4.462856088385938,9.791490525248623,0.020238375452351545,3.076415141976613,31.59251839095943,822.834204311861,0.002616439375971506,2.9674288826205975,0.10106145626927711,9.569331961988482,100.00074510280601,380.3700111563853
9.24235522612599,10.99929925700176,0.048754481136502256,1.507665359254708,9.996124926192138,6.7367181212707585,0.017023596188599742,5.712286267472025,19.38188579233998,1.0313368924765567,0.0030372749068041656,2.3224457980541158,0.18692816250312375,1.5345563491986474,113.04003108483111,90.62862944171177
9.763483328306261,25.693975271855315,1.0710054360449148,2.0349372868306044,1.3411935744554169,1.0871566709826457,0.03012515527692597,2.4082540546688307,5.953091322791981,8.625034834312117,0.0012643110232637542,0.7441088058338986,0.11202807513189823,9.517200928139106,103.5447192889412,103.85473738075522
9.865776532760469,12.777914433939378,0.12504138048985958,7.125579349706118,1.0029097650568422,8.999734313643721,0.03114737086949443,2.021556160056547,4.332666056118084,374.5559782019913,0.0019625030552722013,4.5423461005320735,0.11274178144572879,8.257653404612046,100.16415729567967,70.91563362218893
9.882436505212011,0.16334093151147377,0.12046150538373199,12.972651693108059,4.501484504661512,9.560034727590043,0.01154411265557173,3.6730108940074073,9.801421196583908,7.810715900963048,0.0022898255519164913,8.17970864780586,0.25655404877940613,9.135972284625659,117.47034491499838,122.97469621132018
10.141756656796682,4.934627257595379,0.5393937078102986,22.283157529559716,9.619847516135833,5.579423354014714,0.02676090602686758,3.6648047089268037,11.888024580726672,63.41804940662306,0.012511692923657931,8.877057243120584,0.10136316322953233,9.947019526044055,128.16282397019557,128.38268169664101
10.377784137231675,7.208589572753769,0.007268619277633216,2.7637579889186985,9.997444878416042,4.604433793851797,0.012336446715710991,4.065162346132452,13.46025921187494,146.78491825002783,0.004052336951832044,3.204228997429394,0.10656376484976277,9.98732398736557,100.00759087032071,73.23021520956836
10.418324064826225,7.117958258707515,0.01726189837423938,1.0016073672263637,6.474108218766389,8.048617325199286,0.004062139311968603,5.700434911889081,21.55133564959983,5.5990592242565675,0.0002633446898438535,0.7566763268624438,0.10012324079791264,0.14422817186603834,111.51987722025098,111.99231824083296
10.462299611141784,6.49369692052835,0.7074543180911471,1.226541421790656,2.3867865411556464,6.9703156461604765,0.027099245793058693,2.070500149828696,3.1115015940135073,29.685080513245264,0.0033476706150122105,0.8233696741919393,0.2238030495613416,2.350492724455325,100.17420678888095,66.17739863799923
11.13578369641345,2.9398146775876475,0.008641279968174743,3.227189364382477,9.971376502411326,9.623121063591771,0.03104055358279749,4.492795228329384,11.523265038513022,111.83114491808405,0.005681184902734738,1.9468300683937836,0.10312454206202978,5.964603701124281,100.028545846756,55.248138463225466
11.547503188719743,63.17806233517291,0.03854761901469608,10.097811002659526,9.71554232824313,6.486182761920727,0.004895895791805012,4.047149470171262,9.259399319069699,2911.1968736582453,0.0011550923260663145,9.9633977347753,0.23482365913520614,9.351098742206192,100.02014619956446,88.20002657646569
